Customer ID,Country,recency,frequency,monetary,R_score,F_score,M_score,RFM_sum,Segment,churned,first_order_date,last_order_date,cohort_month
16509,United Kingdom,297,1,363.70000000000005,2,1,2,5,Lost,True,2011-02-16 09:25:00,2011-02-16 09:25:00,2011-02
16510,United Kingdom,372,6,1757.25,2,4,4,10,At Risk,True,2010-01-17 12:30:00,2010-12-02 13:39:00,2010-01
16511,United Kingdom,22,6,1758.49,4,4,4,12,Champions,False,2010-03-01 12:21:00,2011-11-18 10:41:00,2010-03
16513,United Kingdom,5,4,874.59,5,4,3,12,Loyal Customers,False,2011-10-27 14:56:00,2011-12-05 10:18:00,2011-10
16515,United Kingdom,52,10,3179.06,4,5,5,14,Champions,False,2010-06-17 12:17:00,2011-10-18 13:10:00,2010-06
16516,United Kingdom,30,1,101.69999999999999,4,1,1,6,New Customers,False,2011-11-09 14:59:00,2011-11-09 14:59:00,2011-11
16517,United Kingdom,277,1,162.70000000000002,2,1,1,4,Lost,True,2011-03-07 13:50:00,2011-03-07 13:50:00,2011-03
16518,United Kingdom,61,4,959.37,3,4,3,10,Potential Loyalists,False,2010-06-01 13:31:00,2011-10-09 15:04:00,2010-06
16519,United Kingdom,25,4,436.96,4,4,2,10,Loyal Customers,False,2010-03-01 13:51:00,2011-11-14 15:41:00,2010-03
16520,United Kingdom,186,6,2148.38,3,4,4,11,Potential Loyalists,True,2010-03-02 16:50:00,2011-06-06 13:24:00,2010-03
16521,United Kingdom,415,3,1136.36,1,3,3,7,At Risk,True,2010-03-01 13:22:00,2010-10-20 13:09:00,2010-03
16522,United Kingdom,436,2,433.36,1,2,2,5,Lost,True,2010-09-15 13:32:00,2010-09-30 10:54:00,2010-09
16523,United Kingdom,2,28,11916.33,5,5,5,15,Champions,False,2010-01-24 13:14:00,2011-12-08 09:06:00,2010-01
16524,United Kingdom,446,2,306.19,1,2,2,5,Lost,True,2010-01-17 13:16:00,2010-09-19 13:37:00,2010-01
16525,United Kingdom,2,48,24151.3,5,5,5,15,Champions,False,2009-12-02 13:53:00,2011-12-07 15:07:00,2009-12
16526,United Kingdom,172,2,717.21,3,2,3,8,Needs Attention,True,2010-05-04 16:34:00,2011-06-21 12:02:00,2010-05
16527,United Kingdom,81,2,1232.94,3,2,4,9,Needs Attention,False,2010-10-11 13:25:00,2011-09-19 16:21:00,2010-10
16528,United Kingdom,4,1,244.41,5,1,1,7,New Customers,False,2011-12-06 12:45:00,2011-12-06 12:45:00,2011-12
16529,United Kingdom,190,4,1986.8,2,4,4,10,At Risk,True,2010-06-27 13:29:00,2011-06-02 17:23:00,2010-06
16530,United Kingdom,668,1,48.35,1,1,1,3,Lost,True,2010-02-09 15:30:00,2010-02-09 15:30:00,2010-02
16531,United Kingdom,22,11,2298.33,4,5,4,13,Champions,False,2010-09-24 09:49:00,2011-11-17 16:29:00,2010-09
16532,United Kingdom,18,5,8756.64,5,4,5,14,Champions,False,2010-03-29 10:26:00,2011-11-22 11:08:00,2010-03
16533,United Kingdom,19,3,1082.81,5,3,3,11,Loyal Customers,False,2011-10-02 15:07:00,2011-11-20 13:08:00,2011-10
16534,United Kingdom,642,1,635.9,1,1,3,5,Lost,True,2010-03-07 15:47:00,2010-03-07 15:47:00,2010-03
16535,United Kingdom,5,2,952.04,5,2,3,10,New Customers,False,2010-11-19 13:01:00,2011-12-04 15:18:00,2010-11
16536,United Kingdom,110,1,548.12,3,1,2,6,Needs Attention,True,2011-08-21 15:54:00,2011-08-21 15:54:00,2011-08
16537,United Kingdom,641,1,10.55,1,1,1,3,Lost,True,2010-03-08 13:41:00,2010-03-08 13:41:00,2010-03
16538,United Kingdom,541,3,395.07,1,3,2,6,At Risk,True,2010-04-23 16:25:00,2010-06-16 16:59:00,2010-04
16539,United Kingdom,3,10,3289.66,5,5,5,15,Champions,False,2010-06-25 15:24:00,2011-12-07 08:41:00,2010-06
16540,United Kingdom,414,1,205.75,1,1,1,3,Lost,True,2010-10-21 17:22:00,2010-10-21 17:22:00,2010-10
16541,United Kingdom,735,1,424.03,1,1,2,4,Lost,True,2009-12-04 13:22:00,2009-12-04 13:22:00,2009-12
16542,United Kingdom,54,2,257.32,4,2,1,7,New Customers,False,2010-11-03 14:44:00,2011-10-17 10:47:00,2010-11
16543,United Kingdom,592,1,292.21,1,1,2,4,Lost,True,2010-04-27 11:38:00,2010-04-27 11:38:00,2010-04
16544,United Kingdom,520,4,376.70000000000005,1,4,2,7,At Risk,True,2010-02-15 13:20:00,2010-07-08 11:11:00,2010-02
16545,United Kingdom,165,2,689.8199999999999,3,2,3,8,Needs Attention,True,2010-11-29 10:39:00,2011-06-28 10:37:00,2010-11
16546,United Kingdom,291,5,5307.07,2,4,5,11,At Risk,True,2010-09-23 15:43:00,2011-02-22 11:20:00,2010-09
16547,United Kingdom,546,1,104.25999999999999,1,1,1,3,Lost,True,2010-06-11 13:02:00,2010-06-11 13:02:00,2010-06
16548,United Kingdom,599,1,30.15,1,1,1,3,Lost,True,2010-04-19 16:15:00,2010-04-19 16:15:00,2010-04
16549,United Kingdom,10,34,12781.8,5,5,5,15,Champions,False,2010-03-28 15:45:00,2011-11-29 15:06:00,2010-03
16550,United Kingdom,109,18,8807.68,3,5,5,13,Potential Loyalists,True,2009-12-02 11:24:00,2011-08-23 11:12:00,2009-12
16551,United Kingdom,96,7,2237.12,3,4,4,11,Potential Loyalists,True,2009-12-13 16:12:00,2011-09-05 09:38:00,2009-12
16552,United Kingdom,243,2,379.73,2,2,2,6,Lost,True,2010-12-01 12:36:00,2011-04-11 10:04:00,2010-12
16553,United Kingdom,163,33,16584.01,3,5,5,13,Potential Loyalists,True,2010-02-11 18:46:00,2011-06-29 15:42:00,2010-02
16554,United Kingdom,42,8,2841.7200000000003,4,5,4,13,Champions,False,2009-12-15 09:42:00,2011-10-28 14:51:00,2009-12
16555,United Kingdom,35,6,1915.68,4,4,4,12,Champions,False,2010-07-22 13:39:00,2011-11-04 14:31:00,2010-07
16556,United Kingdom,67,17,8012.58,3,5,5,13,Potential Loyalists,False,2009-12-07 10:51:00,2011-10-04 11:36:00,2009-12
16557,United Kingdom,24,2,281.85,4,2,1,7,New Customers,False,2011-07-25 13:28:00,2011-11-15 14:04:00,2011-07
16558,United Kingdom,1,38,13304.11,5,5,5,15,Champions,False,2009-12-03 18:11:00,2011-12-09 10:20:00,2009-12
16559,United Kingdom,397,1,175.0,2,1,1,4,Lost,True,2010-11-07 13:52:00,2010-11-07 13:52:00,2010-11
16560,United Kingdom,27,8,3048.38,4,5,5,14,Champions,False,2009-12-08 12:05:00,2011-11-13 10:35:00,2009-12
16561,United Kingdom,6,2,511.12,5,2,2,9,New Customers,False,2011-10-11 09:53:00,2011-12-04 11:50:00,2011-10
16562,United Kingdom,477,1,223.86,1,1,1,3,Lost,True,2010-08-20 11:45:00,2010-08-20 11:45:00,2010-08
16563,United Kingdom,54,6,4412.56,4,4,5,13,Champions,False,2009-12-01 18:35:00,2011-10-17 11:51:00,2009-12
16564,United Kingdom,569,1,87.80000000000001,1,1,1,3,Lost,True,2010-05-19 14:41:00,2010-05-19 14:41:00,2010-05
16565,United Kingdom,364,4,773.05,2,4,3,9,At Risk,True,2010-06-02 12:47:00,2010-12-10 15:21:00,2010-06
16566,United Kingdom,15,5,614.66,5,4,3,12,Loyal Customers,False,2011-02-20 10:29:00,2011-11-24 16:34:00,2011-02
16567,United Kingdom,194,2,865.6,2,2,3,7,Lost,True,2011-01-07 09:31:00,2011-05-29 13:57:00,2011-01
16568,United Kingdom,428,2,1020.9,1,2,3,6,Lost,True,2010-03-08 14:51:00,2010-10-08 10:54:00,2010-03
16569,United Kingdom,3,5,1455.23,5,4,4,13,Champions,False,2009-12-16 15:05:00,2011-12-06 15:32:00,2009-12
16570,United Kingdom,15,20,7434.31,5,5,5,15,Champions,False,2010-03-30 09:32:00,2011-11-24 17:02:00,2010-03
16571,United Kingdom,27,10,4248.74,4,5,5,14,Champions,False,2010-03-18 09:12:00,2011-11-13 11:46:00,2010-03
16572,United Kingdom,127,3,1009.6,3,3,3,9,Potential Loyalists,True,2011-03-09 12:04:00,2011-08-04 16:34:00,2011-03
16573,United Kingdom,85,2,663.61,3,2,3,8,Needs Attention,False,2011-02-22 15:14:00,2011-09-16 09:13:00,2011-02
16574,United Kingdom,71,3,1301.78,3,3,4,10,Potential Loyalists,False,2010-02-19 11:46:00,2011-09-29 13:39:00,2010-02
16576,United Kingdom,420,2,540.87,1,2,2,5,Lost,True,2010-07-06 10:42:00,2010-10-15 13:37:00,2010-07
16577,United Kingdom,667,1,380.0,1,1,2,4,Lost,True,2010-02-11 09:45:00,2010-02-11 09:45:00,2010-02
16578,United Kingdom,626,1,156.6,1,1,1,3,Lost,True,2010-03-23 15:11:00,2010-03-23 15:11:00,2010-03
16579,United Kingdom,426,1,295.05,1,1,2,4,Lost,True,2010-10-10 11:58:00,2010-10-10 11:58:00,2010-10
16581,United Kingdom,183,1,105.84,3,1,1,5,Needs Attention,True,2011-06-10 10:05:00,2011-06-10 10:05:00,2011-06
16582,United Kingdom,113,1,313.62,3,1,2,6,Needs Attention,True,2011-08-18 17:02:00,2011-08-18 17:02:00,2011-08
16583,United Kingdom,374,2,297.95,2,2,2,6,Lost,True,2010-02-04 12:18:00,2010-12-01 12:03:00,2010-02
16584,United Kingdom,80,5,3156.17,3,4,5,12,Potential Loyalists,False,2010-02-16 10:41:00,2011-09-20 13:45:00,2010-02
16585,United Kingdom,594,2,341.59000000000003,1,2,2,5,Lost,True,2010-01-13 13:31:00,2010-04-25 10:34:00,2010-01
16586,United Kingdom,249,3,1462.78,2,3,4,9,At Risk,True,2010-03-14 11:24:00,2011-04-05 09:32:00,2010-03
16587,United Kingdom,232,1,225.15,2,1,1,4,Lost,True,2011-04-21 15:51:00,2011-04-21 15:51:00,2011-04
16588,United Kingdom,386,4,1361.28,2,4,4,10,At Risk,True,2010-05-14 13:43:00,2010-11-18 17:56:00,2010-05
16589,United Kingdom,71,4,612.36,3,4,3,10,Potential Loyalists,False,2010-09-15 14:56:00,2011-09-29 14:50:00,2010-09
16590,United Kingdom,401,2,605.9,2,2,3,7,Lost,True,2010-10-21 12:09:00,2010-11-04 09:06:00,2010-10
16591,United Kingdom,69,1,213.5,3,1,1,5,Needs Attention,False,2011-10-02 10:43:00,2011-10-02 10:43:00,2011-10
16592,United Kingdom,4,28,7807.91,5,5,5,15,Champions,False,2009-12-18 15:57:00,2011-12-05 13:49:00,2009-12
16593,United Kingdom,51,8,1071.14,4,5,3,12,Loyal Customers,False,2009-12-05 10:44:00,2011-10-20 12:41:00,2009-12
16594,United Kingdom,75,1,181.09,3,1,1,5,Needs Attention,False,2011-09-25 14:08:00,2011-09-25 14:08:00,2011-09
16595,United Kingdom,61,5,1757.75,3,4,4,11,Potential Loyalists,False,2010-01-17 12:12:00,2011-10-09 13:15:00,2010-01
16596,United Kingdom,16,4,458.98,5,4,2,11,Loyal Customers,False,2009-12-10 13:09:00,2011-11-24 10:02:00,2009-12
16597,United Kingdom,4,1,90.04,5,1,1,7,New Customers,False,2011-12-05 15:44:00,2011-12-05 15:44:00,2011-12
16598,United Kingdom,286,1,145.05,2,1,1,4,Lost,True,2011-02-27 11:42:00,2011-02-27 11:42:00,2011-02
16599,United Kingdom,386,1,172.8,2,1,1,4,Lost,True,2010-11-19 12:45:00,2010-11-19 12:45:00,2010-11
16600,United Kingdom,4,13,2153.41,5,5,4,14,Champions,False,2009-12-18 12:59:00,2011-12-05 16:00:00,2009-12
16601,United Kingdom,41,3,675.83,4,3,3,10,Loyal Customers,False,2010-03-26 13:39:00,2011-10-30 11:09:00,2010-03
16602,United Kingdom,36,2,763.33,4,2,3,9,New Customers,False,2010-11-16 09:13:00,2011-11-03 15:54:00,2010-11
16603,United Kingdom,75,2,482.47,3,2,2,7,Needs Attention,False,2011-09-09 13:02:00,2011-09-26 10:06:00,2011-09
16604,United Kingdom,563,2,432.45000000000005,1,2,2,5,Lost,True,2010-05-20 16:34:00,2010-05-26 09:10:00,2010-05
16605,United Kingdom,724,1,60.48,1,1,1,3,Lost,True,2009-12-15 19:03:00,2009-12-15 19:03:00,2009-12
16606,United Kingdom,404,2,357.66,2,2,2,6,Lost,True,2010-10-01 13:21:00,2010-10-31 13:57:00,2010-10
16607,United Kingdom,18,25,5706.87,5,5,5,15,Champions,False,2010-04-29 14:01:00,2011-11-22 10:24:00,2010-04
16608,United Kingdom,454,2,1286.6200000000001,1,2,4,7,Cant Lose Them,True,2010-02-14 11:57:00,2010-09-12 11:44:00,2010-02
16609,United Kingdom,15,7,5493.46,5,4,5,14,Champions,False,2011-04-01 10:11:00,2011-11-24 13:32:00,2011-04
16610,United Kingdom,219,1,75.66,2,1,1,4,Lost,True,2011-05-04 13:13:00,2011-05-04 13:13:00,2011-05
16611,United Kingdom,186,6,1785.13,3,4,4,11,Potential Loyalists,True,2010-03-10 16:07:00,2011-06-06 15:46:00,2010-03
16612,United Kingdom,33,9,3245.4300000000003,4,5,5,14,Champions,False,2009-12-03 15:54:00,2011-11-07 07:38:00,2009-12
16613,United Kingdom,70,1,618.59,3,1,3,7,Needs Attention,False,2011-09-30 15:52:00,2011-09-30 15:52:00,2011-09
16614,United Kingdom,183,3,1179.79,3,3,3,9,Potential Loyalists,True,2010-05-10 15:18:00,2011-06-10 11:36:00,2010-05
16615,United Kingdom,626,1,291.5,1,1,2,4,Lost,True,2010-03-23 15:13:00,2010-03-23 15:13:00,2010-03
16616,United Kingdom,15,2,500.42,5,2,2,9,New Customers,False,2011-07-05 13:38:00,2011-11-24 16:31:00,2011-07
16617,United Kingdom,236,1,151.85,2,1,1,4,Lost,True,2011-04-18 10:35:00,2011-04-18 10:35:00,2011-04
16618,United Kingdom,31,5,2647.59,4,4,4,12,Champions,False,2011-01-21 11:55:00,2011-11-08 13:52:00,2011-01
16619,United Kingdom,264,4,1938.3300000000002,2,4,4,10,At Risk,True,2010-02-22 12:05:00,2011-03-21 08:18:00,2010-02
16620,United Kingdom,4,6,1758.93,5,4,4,13,Champions,False,2009-12-01 14:35:00,2011-12-06 12:19:00,2009-12
16621,United Kingdom,52,4,813.48,4,4,3,11,Loyal Customers,False,2011-03-07 11:32:00,2011-10-19 11:38:00,2011-03
16622,United Kingdom,544,1,225.4,1,1,1,3,Lost,True,2010-06-14 10:44:00,2010-06-14 10:44:00,2010-06
16623,United Kingdom,246,4,1015.24,2,4,3,9,At Risk,True,2010-04-26 14:04:00,2011-04-08 10:09:00,2010-04
16624,United Kingdom,81,2,810.57,3,2,3,8,Needs Attention,False,2011-05-26 14:20:00,2011-09-20 12:39:00,2011-05
16625,United Kingdom,275,5,1654.03,2,4,4,10,At Risk,True,2010-06-14 11:56:00,2011-03-10 12:50:00,2010-06
16626,United Kingdom,1,17,4413.1,5,5,5,15,Champions,False,2011-03-18 12:27:00,2011-12-09 11:56:00,2011-03
16627,United Kingdom,79,1,322.8,3,1,2,6,Needs Attention,False,2011-09-21 14:38:00,2011-09-21 14:38:00,2011-09
16628,United Kingdom,30,7,2318.1,4,4,4,12,Champions,False,2010-03-08 12:24:00,2011-11-10 12:45:00,2010-03
16629,United Kingdom,74,2,408.63,3,2,2,7,Needs Attention,False,2011-09-04 16:12:00,2011-09-27 10:34:00,2011-09
16630,United Kingdom,407,1,106.80000000000001,2,1,1,4,Lost,True,2010-10-28 14:30:00,2010-10-28 14:30:00,2010-10
16631,United Kingdom,482,7,1892.52,1,4,4,9,At Risk,True,2010-02-26 10:49:00,2010-08-15 11:20:00,2010-02
16632,United Kingdom,486,2,406.4,1,2,2,5,Lost,True,2010-05-07 16:46:00,2010-08-11 11:39:00,2010-05
16633,United Kingdom,17,6,2883.1,5,4,4,13,Champions,False,2011-04-19 14:36:00,2011-11-22 13:41:00,2011-04
16634,United Kingdom,223,6,1649.81,2,4,4,10,At Risk,True,2010-01-21 09:30:00,2011-05-01 12:09:00,2010-01
16635,United Kingdom,407,1,473.0,2,1,2,5,Lost,True,2010-10-29 09:41:00,2010-10-29 09:41:00,2010-10
16636,United Kingdom,438,4,3802.04,1,4,5,10,At Risk,True,2010-03-03 14:06:00,2010-09-27 13:13:00,2010-03
16637,United Kingdom,32,4,1154.47,4,4,3,11,Loyal Customers,False,2011-04-28 10:20:00,2011-11-07 13:17:00,2011-04
16638,United Kingdom,23,15,2380.13,4,5,4,13,Champions,False,2010-08-18 13:33:00,2011-11-17 11:09:00,2010-08
16639,United Kingdom,31,4,1747.98,4,4,4,12,Champions,False,2010-10-26 18:23:00,2011-11-08 13:20:00,2010-10
16640,United Kingdom,398,1,179.4,2,1,1,4,Lost,True,2010-11-07 10:48:00,2010-11-07 10:48:00,2010-11
16641,United Kingdom,106,2,554.5,3,2,2,7,Needs Attention,True,2010-01-07 12:22:00,2011-08-26 12:49:00,2010-01
16642,United Kingdom,5,3,1077.45,5,3,3,11,Loyal Customers,False,2010-10-20 14:22:00,2011-12-05 11:31:00,2010-10
16643,United Kingdom,246,2,923.11,2,2,3,7,Lost,True,2010-10-13 09:47:00,2011-04-08 08:24:00,2010-10
16644,United Kingdom,178,2,833.78,3,2,3,8,Needs Attention,True,2011-05-11 12:53:00,2011-06-15 12:39:00,2011-05
16645,United Kingdom,736,1,160.39,1,1,1,3,Lost,True,2009-12-04 09:49:00,2009-12-04 09:49:00,2009-12
16646,United Kingdom,449,1,678.8,1,1,3,5,Lost,True,2010-09-16 13:28:00,2010-09-16 13:28:00,2010-09
16647,United Kingdom,170,4,541.9,3,4,2,9,Potential Loyalists,True,2010-06-13 15:52:00,2011-06-23 11:47:00,2010-06
16648,United Kingdom,43,3,672.8,4,3,3,10,Loyal Customers,False,2010-04-28 14:58:00,2011-10-28 08:58:00,2010-04
16649,United Kingdom,520,1,306.58,1,1,2,4,Lost,True,2010-07-07 15:41:00,2010-07-07 15:41:00,2010-07
16650,United Kingdom,72,7,1916.11,3,4,4,11,Potential Loyalists,False,2010-07-08 14:18:00,2011-09-29 09:51:00,2010-07
16651,United Kingdom,587,1,136.2,1,1,1,3,Lost,True,2010-05-02 11:46:00,2010-05-02 11:46:00,2010-05
16652,United Kingdom,59,16,17550.39,4,5,5,14,Champions,False,2010-03-17 10:22:00,2011-10-12 09:38:00,2010-03
16653,United Kingdom,16,2,1212.66,5,2,4,11,New Customers,False,2011-09-29 13:38:00,2011-11-23 14:51:00,2011-09
16654,United Kingdom,141,8,1484.07,3,5,4,12,Potential Loyalists,True,2010-04-06 13:29:00,2011-07-21 15:23:00,2010-04
16655,United Kingdom,18,13,6423.26,5,5,5,15,Champions,False,2010-01-31 15:40:00,2011-11-22 11:25:00,2010-01
16656,United Kingdom,22,30,16833.170000000002,4,5,5,14,Champions,False,2009-12-04 12:59:00,2011-11-17 14:43:00,2009-12
16657,United Kingdom,10,4,874.43,5,4,3,12,Loyal Customers,False,2011-03-30 12:02:00,2011-11-30 11:48:00,2011-03
16658,United Kingdom,368,5,680.83,2,4,3,9,At Risk,True,2010-03-30 16:24:00,2010-12-06 13:47:00,2010-03
16659,United Kingdom,189,1,39.12,2,1,1,4,Lost,True,2011-06-03 15:03:00,2011-06-03 15:03:00,2011-06
16660,United Kingdom,16,7,1879.55,5,4,4,13,Champions,False,2010-01-14 11:09:00,2011-11-23 14:53:00,2010-01
16661,United Kingdom,540,4,932.76,1,4,3,8,At Risk,True,2009-12-17 15:39:00,2010-06-17 15:24:00,2009-12
16662,United Kingdom,394,1,151.05,2,2,1,5,Lost,True,2010-11-10 16:56:00,2010-11-10 16:56:00,2010-11
16663,United Kingdom,729,1,165.0,1,2,1,4,Lost,True,2009-12-10 13:12:00,2009-12-10 13:12:00,2009-12
16664,United Kingdom,569,1,109.2,1,2,1,4,Lost,True,2010-05-19 17:11:00,2010-05-19 17:11:00,2010-05
16665,United Kingdom,362,1,135.4,2,2,1,5,Lost,True,2010-12-12 14:03:00,2010-12-12 14:03:00,2010-12
16666,United Kingdom,19,2,217.71,5,2,1,8,New Customers,False,2010-03-28 15:13:00,2011-11-20 14:01:00,2010-03
16667,United Kingdom,68,2,567.1800000000001,3,2,2,7,Needs Attention,False,2011-02-28 12:57:00,2011-10-02 15:26:00,2011-02
16668,United Kingdom,15,13,862.42,5,5,3,13,Loyal Customers,False,2010-03-18 18:25:00,2011-11-24 17:43:00,2010-03
16669,United Kingdom,24,2,1344.48,4,2,4,10,New Customers,False,2011-09-22 14:13:00,2011-11-16 12:26:00,2011-09
16670,United Kingdom,17,20,8030.150000000001,5,5,5,15,Champions,False,2009-12-10 15:28:00,2011-11-23 09:34:00,2009-12
16671,United Kingdom,28,3,1692.27,4,3,4,11,Loyal Customers,False,2011-06-28 11:20:00,2011-11-11 13:40:00,2011-06
16672,United Kingdom,2,20,8134.9400000000005,5,5,5,15,Champions,False,2011-03-18 10:15:00,2011-12-07 16:29:00,2011-03
16673,United Kingdom,679,1,171.13,1,2,1,4,Lost,True,2010-01-29 14:22:00,2010-01-29 14:22:00,2010-01
16674,United Kingdom,55,2,304.24,4,2,2,8,New Customers,False,2011-09-02 13:59:00,2011-10-16 11:31:00,2011-09
16675,United Kingdom,442,2,608.86,1,2,3,6,Lost,True,2010-08-18 13:11:00,2010-09-24 12:15:00,2010-08
16676,United Kingdom,34,6,2361.9,4,4,4,12,Champions,False,2010-10-17 13:07:00,2011-11-06 12:01:00,2010-10
16677,United Kingdom,411,2,880.62,1,2,3,6,Lost,True,2010-02-25 16:11:00,2010-10-24 14:53:00,2010-02
16678,United Kingdom,3,12,3109.99,5,5,5,15,Champions,False,2011-03-02 09:24:00,2011-12-07 12:17:00,2011-03
16679,United Kingdom,366,3,663.31,2,3,3,8,At Risk,True,2010-06-10 18:35:00,2010-12-08 13:51:00,2010-06
16680,United Kingdom,43,3,821.45,4,3,3,10,Loyal Customers,False,2010-06-23 09:30:00,2011-10-27 17:35:00,2010-06
16681,United Kingdom,73,7,1921.8400000000001,3,4,4,11,Potential Loyalists,False,2010-03-08 14:10:00,2011-09-28 11:11:00,2010-03
16682,United Kingdom,5,5,1028.0,5,4,3,12,Loyal Customers,False,2011-06-05 11:02:00,2011-12-05 12:13:00,2011-06
16683,United Kingdom,534,1,320.25,1,2,2,5,Lost,True,2010-06-24 10:36:00,2010-06-24 10:36:00,2010-06
16684,United Kingdom,4,55,147142.77,5,5,5,15,Champions,False,2009-12-07 12:56:00,2011-12-05 14:06:00,2009-12
16685,United Kingdom,61,2,324.24,3,2,2,7,Needs Attention,False,2011-10-09 13:44:00,2011-10-09 13:58:00,2011-10
16686,United Kingdom,47,16,4881.07,4,5,5,14,Champions,False,2009-12-06 15:48:00,2011-10-23 13:49:00,2009-12
16687,United Kingdom,391,1,157.63,2,2,1,5,Lost,True,2010-11-14 11:46:00,2010-11-14 11:46:00,2010-11
16688,United Kingdom,1,4,1260.8600000000001,5,4,4,13,Champions,False,2011-10-10 12:23:00,2011-12-08 15:24:00,2011-10
16689,United Kingdom,76,2,422.6,3,2,2,7,Needs Attention,False,2011-09-18 13:29:00,2011-09-25 11:39:00,2011-09
16690,United Kingdom,72,4,353.03000000000003,3,4,2,9,Potential Loyalists,False,2010-09-14 15:00:00,2011-09-28 15:02:00,2010-09
16691,United Kingdom,418,2,178.83,1,2,1,4,Lost,True,2010-05-27 14:55:00,2010-10-17 15:03:00,2010-05
16692,United Kingdom,256,4,1764.6999999999998,2,4,4,10,At Risk,True,2010-09-24 11:31:00,2011-03-28 14:46:00,2010-09
16693,United Kingdom,69,5,1179.48,3,4,3,10,Potential Loyalists,False,2010-02-21 12:42:00,2011-10-02 11:10:00,2010-02
16694,United Kingdom,723,1,98.30000000000001,1,2,1,4,Lost,True,2009-12-16 15:45:00,2009-12-16 15:45:00,2009-12
16695,United Kingdom,562,2,191.9,1,2,1,4,Lost,True,2010-05-27 12:24:00,2010-05-27 12:36:00,2010-05
16696,United Kingdom,135,4,657.9,3,4,3,10,Potential Loyalists,True,2011-04-05 15:20:00,2011-07-27 14:23:00,2011-04
16697,United Kingdom,241,1,112.75,2,2,1,5,Lost,True,2011-04-12 17:12:00,2011-04-12 17:12:00,2011-04
16698,United Kingdom,227,2,1998.0,2,2,4,8,Cant Lose Them,True,2011-03-31 13:33:00,2011-04-27 10:52:00,2011-03
16699,United Kingdom,380,7,994.6,2,4,3,9,At Risk,True,2009-12-04 13:31:00,2010-11-24 14:38:00,2009-12
16700,United Kingdom,9,25,8830.77,5,5,5,15,Champions,False,2009-12-02 10:51:00,2011-12-01 11:00:00,2009-12
16701,United Kingdom,9,26,9916.73,5,5,5,15,Champions,False,2009-12-01 19:19:00,2011-12-01 11:10:00,2009-12
16702,United Kingdom,415,4,1109.53,1,4,3,8,At Risk,True,2009-12-07 16:40:00,2010-10-20 14:10:00,2009-12
16704,United Kingdom,618,2,664.16,1,2,3,6,Lost,True,2010-02-05 14:14:00,2010-03-31 14:02:00,2010-02
16705,United Kingdom,1,42,43515.05,5,5,5,15,Champions,False,2009-12-09 13:34:00,2011-12-09 12:08:00,2009-12
16706,United Kingdom,37,3,531.35,4,3,2,9,Loyal Customers,False,2011-08-17 15:53:00,2011-11-02 13:50:00,2011-08
16707,United Kingdom,400,4,533.41,2,4,2,8,At Risk,True,2010-03-09 15:16:00,2010-11-04 14:39:00,2010-03
16708,United Kingdom,46,1,656.63,4,2,3,9,New Customers,False,2011-10-25 12:20:00,2011-10-25 12:20:00,2011-10
16709,United Kingdom,85,14,9056.01,3,5,5,13,Potential Loyalists,False,2009-12-09 13:16:00,2011-09-16 10:56:00,2009-12
16710,United Kingdom,19,22,5921.35,5,5,5,15,Champions,False,2009-12-04 13:41:00,2011-11-20 14:50:00,2009-12
16711,United Kingdom,3,9,2868.48,5,5,4,14,Champions,False,2009-12-02 13:22:00,2011-12-06 16:32:00,2009-12
16712,United Kingdom,9,13,4225.22,5,5,5,15,Champions,False,2010-11-03 15:45:00,2011-11-30 13:48:00,2010-11
16713,United Kingdom,19,32,14115.56,5,5,5,15,Champions,False,2009-12-15 12:49:00,2011-11-21 12:36:00,2009-12
16714,United Kingdom,317,3,1482.33,2,3,4,9,At Risk,True,2010-02-07 11:17:00,2011-01-26 13:46:00,2010-02
16715,United Kingdom,78,2,625.52,3,2,3,8,Needs Attention,False,2010-05-26 12:35:00,2011-09-22 18:15:00,2010-05
16716,United Kingdom,267,3,2149.6800000000003,2,3,4,9,At Risk,True,2010-03-19 11:05:00,2011-03-18 10:03:00,2010-03
16717,United Kingdom,24,14,6663.68,4,5,5,14,Champions,False,2009-12-07 15:55:00,2011-11-16 12:16:00,2009-12
16718,United Kingdom,369,5,3006.08,2,4,5,11,At Risk,True,2009-12-06 13:07:00,2010-12-05 13:03:00,2009-12
16719,United Kingdom,15,14,3508.62,5,5,5,15,Champions,False,2009-12-13 10:59:00,2011-11-25 09:27:00,2009-12
16720,United Kingdom,26,3,566.74,4,3,2,9,Loyal Customers,False,2009-12-17 17:54:00,2011-11-13 16:22:00,2009-12
16721,United Kingdom,262,1,292.47,2,2,2,6,Lost,True,2011-03-22 16:08:00,2011-03-22 16:08:00,2011-03
16722,United Kingdom,17,22,8189.56,5,5,5,15,Champions,False,2009-12-03 19:23:00,2011-11-22 13:28:00,2009-12
16723,United Kingdom,91,4,1231.3600000000001,3,4,4,11,Potential Loyalists,True,2009-12-04 13:23:00,2011-09-09 13:01:00,2009-12
16724,United Kingdom,405,1,147.35,2,2,1,5,Lost,True,2010-10-31 11:40:00,2010-10-31 11:40:00,2010-10
16725,United Kingdom,302,13,1686.81,2,5,4,11,At Risk,True,2009-12-13 15:54:00,2011-02-10 16:52:00,2009-12
16726,United Kingdom,26,7,2063.88,4,4,4,12,Champions,False,2010-10-24 16:09:00,2011-11-13 14:53:00,2010-10
